68226.71 24467.00 40.17626
68239.21 24467.00 40.34349
68251.71 24467.00 40.47934
68264.21 24467.00 40.69317
68276.71 24467.00 40.84084
68289.21 24467.00 41.04373
68301.71 24467.00 41.14564
68314.21 24467.00 41.05556
68326.71 24467.00 40.97022
68339.21 24467.00 40.85101
68351.71 24467.00 40.63844
68364.21 24467.00 39.15561
68376.71 24467.00 38.97704
68389.21 24467.00 38.80138
68401.71 24467.00 38.46542
68414.21 24467.00 38.32522
68426.71 24467.00 38.33078
68439.21 24467.00 38.37851
68451.71 24467.00 38.35642
68464.21 24467.00 38.35615
68476.71 24467.00 38.54679
68489.21 24467.00 38.69993
68501.71 24467.00 38.67348
68514.21 24467.00 38.62862
68526.71 24467.00 38.83785
68539.21 24467.00 38.83904
68551.71 24467.00 40.50201
68564.21 24467.00 40.54283
68576.71 24467.00 40.56030
68589.21 24467.00 40.47274
68601.71 24467.00 40.48075
68614.21 24467.00 40.52992
68626.71 24467.00 40.50354
68639.21 24467.00 39.26427
68651.71 24467.00 39.25025
68664.21 24467.00 39.19310
68676.71 24467.00 39.18253
68689.21 24467.00 39.19398
68701.71 24467.00 39.08950
68714.21 24467.00 38.97224
68726.71 24467.00 39.04921
68739.21 24467.00 39.12374
68751.71 24467.00 39.35733
68764.21 24467.00 39.56814
68776.71 24467.00 39.75452
68789.21 24467.00 39.94729
68801.71 24467.00 40.02707
68814.21 24467.00 39.98733
68826.71 24467.00 40.13341
68839.21 24467.00 40.29928
68851.71 24467.00 40.42324
68864.21 24467.00 40.51404
68876.71 24467.00 40.70768
65401.71 24492.00 39.91762
65414.21 24492.00 39.96135
65426.71 24492.00 39.91548
65439.21 24492.00 39.98215
65451.71 24492.00 39.90601
65464.21 24492.00 39.81247
65476.71 24492.00 39.80663
65489.21 24492.00 39.75433
65501.71 24492.00 37.57264
65514.21 24492.00 37.61824
65526.71 24492.00 37.54868
65539.21 24492.00 37.46990
65551.71 24492.00 37.42062
65564.21 24492.00 37.37516
65576.71 24492.00 37.30111
65589.21 24492.00 37.20132
65601.71 24492.00 37.20178
65614.21 24492.00 37.16701
65626.71 24492.00 37.11873
65639.21 24492.00 37.13507
65651.71 24492.00 37.13959
65664.21 24492.00 37.03924
65676.71 24492.00 37.10729
65689.21 24492.00 37.15345
65701.71 24492.00 37.19433
65714.21 24492.00 37.06837
65726.71 24492.00 37.06825
65739.21 24492.00 37.05960
65751.71 24492.00 36.96696
65764.21 24492.00 36.98499
65776.71 24492.00 37.01938
65789.21 24492.00 37.07968
65801.71 24492.00 37.12122
65814.21 24492.00 37.17589
65826.71 24492.00 37.19060
65839.21 24492.00 37.19409
65851.71 24492.00 37.22144
65864.21 24492.00 37.26172
65876.71 24492.00 37.32510
65889.21 24492.00 37.43572
65901.71 24492.00 37.60558
65914.21 24492.00 37.73887
65926.71 24492.00 37.76597
65939.21 24492.00 37.78325
65951.71 24492.00 37.75984
65964.21 24492.00 37.73039
65976.71 24492.00 37.68584
65989.21 24492.00 37.52567
66001.71 24492.00 37.35730
66014.21 24492.00 37.34456
66026.71 24492.00 37.38291
66039.21 24492.00 37.19897
66051.71 24492.00 37.09828
66064.21 24492.00 37.07729
66076.71 24492.00 37.10889
66089.21 24492.00 37.11244
66101.71 24492.00 37.22638
66114.21 24492.00 37.29511
66126.71 24492.00 37.47745
66139.21 24492.00 37.75458
66151.71 24492.00 37.93324
66164.21 24492.00 38.24207
66176.71 24492.00 38.32191
66189.21 24492.00 38.38262
66201.71 24492.00 38.38491
66214.21 24492.00 38.31035
66226.71 24492.00 38.15672
66239.21 24492.00 38.14614
66251.71 24492.00 37.98685
66264.21 24492.00 37.78960
66276.71 24492.00 37.61900
66289.21 24492.00 37.45116
66301.71 24492.00 37.46035
66314.21 24492.00 37.42558
66326.71 24492.00 37.39223
66339.21 24492.00 37.38011
66351.71 24492.00 37.35583
66364.21 24492.00 37.43160
66376.71 24492.00 37.41330
66389.21 24492.00 37.45141
66401.71 24492.00 37.34729
66414.21 24492.00 37.33339
66426.71 24492.00 37.32400
66439.21 24492.00 37.33588
66451.71 24492.00 37.34319
66464.21 24492.00 37.39345
66476.71 24492.00 37.48410
66489.21 24492.00 37.55761
66501.71 24492.00 37.52595
66514.21 24492.00 37.50655
66526.71 24492.00 37.53564
66539.21 24492.00 37.50385
66551.71 24492.00 37.69751
66564.21 24492.00 37.92914
66576.71 24492.00 38.07534
66589.21 24492.00 38.11042
66601.71 24492.00 38.46972
66614.21 24492.00 38.47243
66626.71 24492.00 38.56412
66639.21 24492.00 38.70029
66651.71 24492.00 38.76858
66664.21 24492.00 38.72265
66676.71 24492.00 38.68195
66689.21 24492.00 38.58154
66701.71 24492.00 38.56922
66714.21 24492.00 38.55822
66726.71 24492.00 38.51008
66739.21 24492.00 38.46047
66751.71 24492.00 38.50608
66764.21 24492.00 38.45215
66776.71 24492.00 38.40915
66789.21 24492.00 38.44189
66801.71 24492.00 38.41057
66814.21 24492.00 38.43899
66826.71 24492.00 38.58382
66839.21 24492.00 38.71365
66851.71 24492.00 38.76499
66864.21 24492.00 38.75641
66876.71 24492.00 38.69666
66889.21 24492.00 38.81489
66901.71 24492.00 39.03222
66914.21 24492.00 39.14763
66926.71 24492.00 39.21182
66939.21 24492.00 39.24100
